gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1981398785	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:980893	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	980893	Ring number E14184	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:17.700Z		GEODETIC_DATUM_ASSUMED_WGS84
1981398679	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:980885	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	980885	Ring number E14167	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:17.676Z		GEODETIC_DATUM_ASSUMED_WGS84
1981398651	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:980913	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	980913	Ring number E14193	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:17.569Z		GEODETIC_DATUM_ASSUMED_WGS84
1981398615	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:980886	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	980886	Ring number E14172	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:17.515Z		GEODETIC_DATUM_ASSUMED_WGS84
1981397898	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:980123	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	980123	Ring number E14160	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:17.120Z		GEODETIC_DATUM_ASSUMED_WGS84
1981380702	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:962810	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	962810	Ring number E14154	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:10.408Z		GEODETIC_DATUM_ASSUMED_WGS84
1981380555	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:962817	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	962817	Ring number E14147	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:10.381Z		GEODETIC_DATUM_ASSUMED_WGS84
1981380545	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:962808	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	962808	Ring number E14149	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:10.243Z		GEODETIC_DATUM_ASSUMED_WGS84
1981380523	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:962820	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	962820	Ring number E14151	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:10.240Z		GEODETIC_DATUM_ASSUMED_WGS84
1981380521	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:962806	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	962806	Ring number E14153	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:10.257Z		GEODETIC_DATUM_ASSUMED_WGS84
1981380506	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:962807	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	962807	Ring number E14152	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:10.223Z		GEODETIC_DATUM_ASSUMED_WGS84
1981380288	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:962809	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	962809	Ring number E14156	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:10.253Z		GEODETIC_DATUM_ASSUMED_WGS84
1981380267	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:962814	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	962814	Ring number E14148	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:52:10.230Z		GEODETIC_DATUM_ASSUMED_WGS84
1981248519	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:827789	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.88	-4.83							2017-01-01T00:00:00Z			2017	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	827789	Ring number E12519	Oficina de Especies migratoriasOficina de Especies Migratorias		CC_BY_4_0					2019-01-08T11:44:38.767Z		GEODETIC_DATUM_ASSUMED_WGS84
1949444395	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Umgebung von Vejer	bb646dff-a905-4403-a49b-6d378c2cf0d9	36.258118	-5.96077	250.0						2018-11-19T00:00:00Z	19	11	2018	2480770	2480770	HUMAN_OBSERVATION	naturgucker	naturgucker	-737445062				CC_BY_4_0		-619538877			2019-02-12T18:37:02.254Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1948759264	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18777522	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.305198	-5.92997	28563.0						2018-05-04T17:37:00Z	4	5	2018	2480770	2480770	HUMAN_OBSERVATION	iNaturalist	Observations	18777522			2018-12-02T15:55:27Z	CC_BY_NC_4_0	Stan van Remmerden	Stan van Remmerden			2018-12-17T15:36:43.810Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1931509297	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/17534408	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.141612	-5.889038	28592.0						2018-10-13T12:38:53Z	13	10	2018	2480770	2480770	HUMAN_OBSERVATION	iNaturalist	Observations	17534408			2018-10-15T16:40:13Z	CC_BY_NC_4_0	Barbara Kossy	Barbara Kossy			2018-12-07T06:12:04.407Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1845053750	e58dbe2f-cfc0-40c2-a04d-e45a7e876980	Natusfera:Natusfera-Observations:15137	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Chiclana de la Fra.	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	36.34	-6.16							2017-06-03T00:00:00Z	3	6	2017	2480770	2480770	HUMAN_OBSERVATION	Natusfera	Natusfera-Observations	15137				CC_BY_NC_4_0		https://natusfera.gbif.es/users/2031			2018-12-09T18:55:44.606Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;INTERPRETATION_ERROR
1845041336	e58dbe2f-cfc0-40c2-a04d-e45a7e876980	Natusfera:Natusfera-Observations:9178	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	36.25	-5.96							2017-04-11T00:00:00Z	11	4	2017	2480770	2480770	HUMAN_OBSERVATION	Natusfera	Natusfera-Observations	9178				CC_BY_NC_4_0		https://natusfera.gbif.es/users/815			2018-12-09T18:55:37.154Z	STILLIMAGE	COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1845039864	e58dbe2f-cfc0-40c2-a04d-e45a7e876980	Natusfera:Natusfera-Observations:3271	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	La Janda	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	36.24	-5.91							2014-06-22T00:00:00Z	22	6	2014	2480770	2480770	HUMAN_OBSERVATION	Natusfera	Natusfera-Observations	3271				CC_BY_NC_4_0		https://natusfera.gbif.es/users/216			2018-12-09T18:55:35.937Z	STILLIMAGE	COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1839127512	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Vejer de la Frontera, Richtung El Soto	bb646dff-a905-4403-a49b-6d378c2cf0d9	36.240784	-5.937674	250.0						2018-04-07T00:00:00Z	7	4	2018	2480770	2480770	HUMAN_OBSERVATION	naturgucker	naturgucker	1810168346				CC_BY_4_0		1159555953			2019-02-04T18:34:57.879Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1839127454	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Umgebung von Vejer	bb646dff-a905-4403-a49b-6d378c2cf0d9	36.258118	-5.96077	250.0						2018-04-11T00:00:00Z	11	4	2018	2480770	2480770	HUMAN_OBSERVATION	naturgucker	naturgucker	-1899615462				CC_BY_4_0		1159555953			2019-02-04T18:32:05.615Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1837087014	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10473907	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.23008	-5.966996	28563.0						2018-03-22T18:56:00Z	22	3	2018	2480770	2480770	HUMAN_OBSERVATION	iNaturalist	Observations	10473907			2018-03-28T16:54:22Z	CC_BY_NC_4_0	Bastiaan Notebaert	Bastiaan Notebaert			2018-12-09T13:28:41.110Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1837085994	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10468809	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.081993	-5.809001	28592.0						2018-03-22T11:08:00Z	22	3	2018	2480770	2480770	HUMAN_OBSERVATION	iNaturalist	Observations	10468809			2018-03-28T07:36:05Z	CC_BY_NC_4_0	Bastiaan Notebaert	Bastiaan Notebaert			2018-12-09T13:28:40.067Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1793207399	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS537492777	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Vejer de la Frontera	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.253171	-5.955507							2014-06-18T00:00:00Z	18	6	2014	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS537492777				CC0_1_0		obsr458301			2018-12-08T17:40:24.559Z		COORDINATE_ROUNDED
1793093312	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS536705211	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Los Alcornocales PNat--Sierra de Enmedio	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.090692	-5.658185							2010-08-01T00:00:00Z	1	8	2010	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS536705211				CC0_1_0		obsr798003			2018-12-08T17:39:41.382Z		
1792956784	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS535959866	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Los Alcornocales PNat--Observatorio del Cabrito	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.056655	-5.554723							2016-07-30T00:00:00Z	30	7	2016	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS535959866				CC0_1_0		obsr798003			2018-12-08T17:38:50.447Z		COORDINATE_ROUNDED
1792838271	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS534860804	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	La Barca de Vejer. Vejer de la Frontera	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.254133	-5.957207							2016-05-19T00:00:00Z	19	5	2016	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS534860804				CC0_1_0		obsr684300			2018-12-08T17:38:04.894Z		COORDINATE_ROUNDED
1792535997	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS533223970	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	ES-Andalucía-Tarifa-11380 - 36 -0194x-5 -5889	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.019362	-5.588903							2008-08-31T00:00:00Z	31	8	2008	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS533223970				CC0_1_0		obsr798003			2018-12-06T09:23:05.953Z		
1792423565	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS532344047	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	La Barca de Vejer - Cádiz	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.252372	-5.954075							2011-08-10T00:00:00Z	10	8	2011	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS532344047				CC0_1_0		obsr925252			2018-12-06T09:22:24.742Z		COORDINATE_ROUNDED
1792000435	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS529223231	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Club de Golf Novo Sancti Petri	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.345475	-6.155102							2016-09-02T00:00:00Z	2	9	2016	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS529223231				CC0_1_0		obsr425109			2018-12-06T09:19:48.940Z		
1791858725	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS526807785	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Parador de Málaga Golf	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.652066	-4.474289							2015-04-13T00:00:00Z	13	4	2015	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS526807785				CC0_1_0		obsr686267			2018-12-06T09:18:48.275Z		COORDINATE_ROUNDED
1791437490	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS523325940	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	La Barca de Vejer	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.253168	-5.956199							2014-03-16T00:00:00Z	16	3	2014	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS523325940				CC0_1_0		obsr949244			2018-12-06T09:16:07.932Z		COORDINATE_ROUNDED
1791088929	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519992532	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Zahara de los Atunes	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.13476	-5.844634							2014-10-26T00:00:00Z	26	10	2014	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS519992532				CC0_1_0		obsr834879			2018-12-06T09:13:58.229Z		COORDINATE_ROUNDED
1789482598	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS507885926	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	ES- Manzanete - Vejer - Hwy. E-5	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.245675	-5.899905							2016-03-13T00:00:00Z	13	3	2016	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS507885926				CC0_1_0		obsr784529			2018-12-08T14:55:50.341Z		COORDINATE_ROUNDED
1789470170	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS507882435	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	ES- Barca de Vejer	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.250075	-5.953434							2016-03-08T00:00:00Z	8	3	2016	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS507882435				CC0_1_0		obsr784529			2018-12-08T14:55:45.865Z		COORDINATE_ROUNDED
1788908148	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS500905758	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	ES-Andalucía-Chiclana de la Frontera-Calle de Dublín - 15 - 36 -4085x-6 -1505	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.408541	-6.150498							2013-10-06T00:00:00Z	6	10	2013	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS500905758				CC0_1_0		obsr173903			2018-12-08T14:52:10.848Z		
1788235272	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS490827474	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	La Barca de Vejer	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.253358	-5.956682							2015-04-05T00:00:00Z	5	4	2015	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS490827474				CC0_1_0		obsr890719			2018-12-08T14:47:49.323Z		COORDINATE_ROUNDED
1788207877	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS491452451	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Vejer	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.254267	-5.956982							2016-04-25T00:00:00Z	25	4	2016	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS491452451				CC0_1_0		obsr907259			2018-12-08T14:47:38.867Z		COORDINATE_ROUNDED
1788071329	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS490294043	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	La Barca de Vejer	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.253358	-5.956682							2015-04-05T00:00:00Z	5	4	2015	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS490294043				CC0_1_0		obsr771671			2018-12-08T14:46:45.423Z		COORDINATE_ROUNDED
1787003397	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_POR:OBS479159665	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	La Janda--General	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.239081	-5.790653							2013-02-06T00:00:00Z	6	2	2013	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD_POR	OBS479159665				CC0_1_0		obsr661380			2018-12-08T18:38:05.488Z		COORDINATE_ROUNDED
1786815560	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS477553143	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	El Estrecho PNat--Observatorio de Guadalmesí	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.036505	-5.521709							2016-05-14T00:00:00Z	14	5	2016	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS477553143				CC0_1_0		obsr791879			2018-12-08T18:36:54.963Z		COORDINATE_ROUNDED
1786798954	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS474957770	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Llanos Del Palmar. Conil de la Frontera. ES	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.25589	-6.078726							2016-04-17T00:00:00Z	17	4	2016	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS474957770				CC0_1_0		obsr791879			2018-12-08T18:36:48.769Z		COORDINATE_ROUNDED
1785156771	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_POR:OBS468480821	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	Campo de Golf de Montenmedio	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.241379	-5.906031							2014-05-23T00:00:00Z	23	5	2014	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD_POR	OBS468480821				CC0_1_0		obsr661380			2018-12-09T16:52:13.128Z		COORDINATE_ROUNDED
1784512847	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS464142457	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	La Janda--General	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.239081	-5.790653							2010-02-09T00:00:00Z	9	2	2010	2480770	2480770	HUMAN_OBSERVATION	CLO	EBIRD	OBS464142457				CC0_1_0		obsr843983			2018-12-09T16:48:07.375Z		COORDINATE_ROUNDED
